file_path,transcript,duration_sec,word_count,char_count,speaker_id
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/1919-142785-0055.wav,ANY ONE WITH THE SLIGHTEST PRETENSIONS TO REFINED COOKERY MUST IN THIS PARTICULAR IMPLICITLY FOLLOW THE EXAMPLE OF OUR FRIENDS ACROSS THE CHANNEL,9.51,23,145,1919
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/1919-142785-0056.wav,FRIED BREAD CRUMBS,2.1,3,18,1919
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/1919-142785-0057.wav,THE FAT THEY ARE FRIED IN SHOULD BE CLEAR AND THE CRUMBS SHOULD NOT HAVE THE SLIGHTEST APPEARANCE OR TASTE OF HAVING BEEN IN THE LEAST DEGREE BURNT,8.31,28,147,1919
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/1919-142785-0058.wav,FRIED BREAD FOR BORDERS,2.36,4,23,1919
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/1919-142785-0059.wav,WHEN QUITE CRISP DIP ONE SIDE OF THE SIPPET INTO THE BEATEN WHITE OF AN EGG MIXED WITH A LITTLE FLOUR AND PLACE IT ON THE EDGE OF THE DISH,8.745,30,138,1919
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/1919-142785-0060.wav,CONTINUE IN THIS MANNER TILL THE BORDER IS COMPLETED ARRANGING THE SIPPETS A PALE AND A DARK ONE ALTERNATELY,7.405,19,108,1919
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/1919-142785-0061.wav,MODE CUT UP THE ONION AND CARROT INTO SMALL RINGS AND PUT THEM INTO A STEWPAN WITH THE HERBS MUSHROOMS BAY LEAF CLOVES AND MACE ADD THE BUTTER AND SIMMER THE WHOLE VERY GENTLY OVER A SLOW FIRE UNTIL THE ONION IS QUITE TENDER,17.43,44,224,1919
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/1919-142785-0062.wav,SUFFICIENT HALF THIS QUANTITY FOR TWO SLICES OF SALMON,4.14,9,54,1919
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/1919-142785-0063.wav,ILLUSTRATION SAGE,2.8,2,17,1919
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302196-0000.wav,HE TRANSLATED AT AN EARLY AGE CHIEFLY BETWEEN EIGHTEEN FORTY FIVE AND EIGHTEEN FORTY NINE A GREAT NUMBER OF POEMS BY THE ITALIANS CONTEMPORARY WITH DANTE OR PRECEDING HIM AND AMONG OTHER THINGS HE MADE A VERSION OF THE WHOLE VITA NUOVA PROSE AND VERSE,14.65,45,251,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302196-0001.wav,THIS BOOK IN ITS ORIGINAL FORM WAS RECEIVED WITH FAVOUR AND SETTLED THE CLAIM OF ROSSETTI TO RANK AS A POETIC TRANSLATOR OR INDEED AS A POET IN HIS OWN RIGHT,9.35,31,157,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302196-0002.wav,THE LIFE BLOOD OF RHYTHMICAL TRANSLATION IS THIS COMMANDMENT THAT A GOOD POEM SHALL NOT BE TURNED INTO A BAD ONE,6.655,21,112,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302196-0003.wav,THE ONLY TRUE MOTIVE FOR PUTTING POETRY INTO A FRESH LANGUAGE MUST BE TO ENDOW A FRESH NATION AS FAR AS POSSIBLE WITH ONE MORE POSSESSION OF BEAUTY,8.86,28,147,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302196-0004.wav,POETRY NOT BEING AN EXACT SCIENCE LITERALITY OF RENDERING IS ALTOGETHER SECONDARY TO THIS CHIEF LAW,5.74,16,99,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302196-0005.wav,OFTEN WOULD HE AVAIL HIMSELF OF ANY SPECIAL GRACE OF HIS OWN IDIOM AND EPOCH IF ONLY HIS WILL BELONGED TO HIM OFTEN WOULD SOME CADENCE SERVE HIM BUT FOR HIS AUTHOR'S STRUCTURE SOME STRUCTURE BUT FOR HIS AUTHOR'S CADENCE OFTEN THE BEAUTIFUL TURN OF A STANZA MUST BE WEAKENED TO ADOPT SOME RHYME WHICH WILL TALLY AND HE SEES THE POET REVELLING IN ABUNDANCE OF LANGUAGE WHERE HIMSELF IS SCANTILY SUPPLIED,23.445,72,401,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302196-0006.wav,AND IF YOU HAVE TIME IT WOULD BE A GREAT SERVICE TO TRANSLATE THE ANALYSES OF THE POEMS WHICH I OMITTED,5.365,21,103,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302196-0007.wav,ON JANUARY TWENTY FIFTH HE WROTE MANY AND MANY THANKS FOR A MOST ESSENTIAL SERVICE MOST THOROUGHLY PERFORMED,6.215,18,108,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302196-0008.wav,MY NOTES WHICH YOU HAVE TAKEN THE TROUBLE OF REVISING ARE OF COURSE QUITE PALTRY AND USELESS,5.31,17,92,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302196-0009.wav,IT IS THEREFORE AND ON ALL ACCOUNTS UNNECESSARY TO SAY MUCH MORE OF THE WORK HERE THAN IT SAYS FOR ITSELF,7.055,21,105,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302196-0010.wav,THROUGHOUT THE VITA NUOVA THERE IS A STRAIN LIKE THE FIRST FALLING MURMUR WHICH REACHES THE EAR IN SOME REMOTE MEADOW AND PREPARES US TO LOOK UPON THE SEA,8.335,29,154,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302196-0011.wav,A WORD SHOULD BE SAID HERE OF THE TITLE OF DANTE'S AUTOBIOGRAPHY,3.705,12,64,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302196-0012.wav,THIS HAS INDUCED SOME EDITORS OF THE VITA NUOVA TO EXPLAIN THE TITLE AS MEANING EARLY LIFE,5.63,17,90,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302201-0000.wav,THEREAFTER THIS SONNET BRED IN ME DESIRE TO WRITE DOWN IN VERSE FOUR OTHER THINGS TOUCHING MY CONDITION THE WHICH THINGS IT SEEMED TO ME THAT I HAD NOT YET MADE MANIFEST,9.5,32,169,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302201-0001.wav,WHICH THING BEING THUS THERE CAME A DAY WHEN CERTAIN LADIES TO WHOM IT WAS WELL KNOWN THEY HAVING BEEN WITH ME AT DIVERS TIMES IN MY TROUBLE WERE MET TOGETHER FOR THE PLEASURE OF GENTLE COMPANY,9.44,37,193,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302201-0002.wav,BUT WHEN I STILL SPAKE NOT ONE OF THEM WHO BEFORE HAD BEEN TALKING WITH ANOTHER ADDRESSED ME BY MY NAME SAYING TO WHAT END LOVEST THOU THIS LADY SEEING THAT THOU CANST NOT SUPPORT HER PRESENCE,10.335,37,192,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302201-0003.wav,AND NOW THAT IT HATH PLEASED HER TO DENY ME THIS LOVE MY MASTER OF HIS GREAT GOODNESS HATH PLACED ALL MY BEATITUDE THERE WHERE MY HOPE WILL NOT FAIL ME,8.265,31,151,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302201-0004.wav,THEN THOSE LADIES BEGAN TO TALK CLOSELY TOGETHER AND AS I HAVE SEEN SNOW FALL AMONG THE RAIN SO WAS THEIR TALK MINGLED WITH SIGHS,7.59,25,129,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302201-0005.wav,AND I DECLARE THAT WHEN I SPEAK THEREOF LOVE SHEDS SUCH PERFECT SWEETNESS OVER ME THAT IF MY COURAGE FAILED NOT CERTAINLY TO HIM MY LISTENERS MUST BE ALL RESIGN'D,10.095,30,162,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302201-0006.wav,WHATEVER HER SWEET EYES ARE TURNED UPON SPIRITS OF LOVE DO ISSUE THENCE IN FLAME WHICH THROUGH THEIR EYES WHO THEN MAY LOOK ON THEM PIERCE TO THE HEART'S DEEP CHAMBER EVERY ONE,9.865,33,176,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302201-0007.wav,TO HER I WEND ALONG IN WHOSE MUCH STRENGTH MY WEAKNESS IS MADE STRONG,4.855,14,69,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302201-0008.wav,SO TO THE ROAD THOU SHALT BE RECONCILED AND FIND THE LADY AND WITH THE LADY LOVE,5.97,17,80,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302201-0009.wav,THE SECOND BEGINS HERE AN ANGEL THE THIRD HERE DEAR SONG I KNOW,4.915,13,63,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302201-0010.wav,THE FIRST PART IS DIVIDED INTO FOUR,2.475,7,35,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302201-0011.wav,IN THE THIRD I SAY WHAT IT IS I PURPOSE TO SPEAK SO AS NOT TO BE IMPEDED BY FAINTHEARTEDNESS,5.22,20,92,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302201-0012.wav,IN THE FOURTH REPEATING TO WHOM I PURPOSE SPEAKING I TELL THE REASON WHY I SPEAK TO THEM,4.805,18,88,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302201-0013.wav,IN THE SECOND I TELL WHAT IS UNDERSTOOD OF HER ON EARTH HERE MY LADY IS DESIRED,5.535,17,79,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302201-0014.wav,THIS SECOND PART IS DIVIDED INTO TWO FOR IN THE FIRST I SPEAK OF HER AS REGARDS THE NOBLENESS OF HER SOUL RELATING SOME OF HER VIRTUES PROCEEDING FROM HER SOUL IN THE SECOND I SPEAK OF HER AS REGARDS THE NOBLENESS OF HER BODY NARRATING SOME OF HER BEAUTIES HERE LOVE SAITH CONCERNING HER,15.62,55,287,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302201-0015.wav,THIS SECOND PART IS DIVIDED INTO TWO FOR IN THE ONE I SPEAK OF THE EYES WHICH ARE THE BEGINNING OF LOVE IN THE SECOND I SPEAK OF THE MOUTH WHICH IS THE END OF LOVE,8.985,36,163,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302203-0000.wav,AND AT THE FIRST IT SEEMED TO ME THAT I SAW CERTAIN FACES OF WOMEN WITH THEIR HAIR LOOSENED WHICH CALLED OUT TO ME THOU SHALT SURELY DIE AFTER THE WHICH OTHER TERRIBLE AND UNKNOWN APPEARANCES SAID UNTO ME THOU ART DEAD,11.24,42,218,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302203-0001.wav,AND SO STRONG WAS MY PHANTASY THAT I WEPT AGAIN IN VERY TRUTH AND SAID WITH MY TRUE VOICE O EXCELLENT SOUL HOW BLESSED IS HE THAT NOW LOOKETH UPON THEE,9.485,31,151,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302203-0002.wav,WHEREBY OTHER LADIES WHO WERE ABOUT THE ROOM BECOMING AWARE OF MY DISCOMFORT BY REASON OF THE MOAN THAT SHE MADE WHO INDEED WAS OF MY VERY NEAR KINDRED LED HER AWAY FROM WHERE I WAS AND THEN SET THEMSELVES TO AWAKEN ME THINKING THAT I DREAMED AND SAYING SLEEP NO LONGER AND BE NOT DISQUIETED,15.77,56,291,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302203-0003.wav,WHEN BEING AROUSED I OPENED MINE EYES AND KNEW THAT IT HAD BEEN A DECEPTION,4.335,15,75,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302203-0004.wav,AND MY HUE WAS SUCH THAT THEY LOOK'D AT EACH OTHER AND THOUGHT OF DEATH SAYING UNDER THEIR BREATH MOST TENDERLY O LET US COMFORT HIM THEN UNTO ME WHAT DREAM WAS THINE THAT IT HATH SHAKEN THEE SO MUCH,13.045,40,199,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302203-0005.wav,AND THEREWITHAL SUCH A BEWILDERMENT POSSESS'D ME THAT I SHUT MINE EYES FOR PEACE AND IN MY BRAIN DID CEASE ORDER OF THOUGHT AND EVERY HEALTHFUL THING,8.27,27,149,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302203-0006.wav,THEN SAW I MANY BROKEN HINTED SIGHTS IN THE UNCERTAIN STATE I STEPP'D INTO,5.28,14,74,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302203-0007.wav,THESE WILDERING PHANTASIES THEN CARRIED ME TO SEE MY LADY DEAD,3.7,11,62,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302203-0008.wav,THE SECOND PART BEGINS HERE I WAS A THINKING THE FIRST PART DIVIDES INTO TWO,4.415,15,76,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302203-0009.wav,THIS LADY'S RIGHT NAME WAS JOAN BUT BECAUSE OF HER COMELINESS OR AT LEAST IT WAS SO IMAGINED SHE WAS CALLED OF MANY PRIMAVERA SPRING AND WENT BY THAT NAME AMONG THEM,12.095,32,165,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302203-0010.wav,AND IN HIS SPEECH HE LAUGH'D AND LAUGH'D AGAIN THEN WHILE IT WAS HIS PLEASURE TO REMAIN I CHANCED TO LOOK THE WAY HE HAD DRAWN NEAR AND SAW THE LADIES JOAN AND BEATRICE APPROACH ME THIS THE OTHER FOLLOWING ONE AND A SECOND MARVEL INSTANTLY,14.395,46,239,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-302203-0011.wav,THE SECOND PART BEGINS HERE SAYING BE NOW THE THIRD HERE THEN WHILE IT WAS HIS PLEASURE,6.72,17,87,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-304647-0000.wav,HE LIVES THY LOSS HE DIES FROM EVERY LIMB MANGLED BY THEE LIGHTNINGS OF GODHEAD SHINE FROM WHICH THY DARKNESS HATH NOT WHERE TO HIDE,9.71,25,132,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-304647-0001.wav,QUINCI IMPARA A STUPIRTI,2.7,4,24,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-304647-0002.wav,IN FLESH WAS RAIMENTED HOW HE WAS KILLED AND BURIED FROM THE DEAD HOW HE AROSE TO LIFE WITH VICTORY AND REIGNED IN HEAVEN HOW ALL OF US SHALL BE GLORIOUS LIKE HIM WHOSE HEARTS TO HIS ARE WED HOW THEY WHO DIE FOR LOVE OF REASON GIVE HYPOCRITES TYRANTS SOPHISTS ALL WHO SELL THEIR NEIGHBOURS ILL FOR HOLINESS TO HELL HOW THE DEAD SAINT CONDEMNS THE BAD WHO LIVE HOW ALL HE DOES BECOMES A LAW FOR MEN HOW HE AT LAST TO JUDGE SHALL COME AGAIN,31.7,88,438,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-304647-0003.wav,THIS WORLD'S THICK VAPOURS WHELM YOUR EYES UNWORTHY OF THAT GLORIOUS SHOW BLIND TO HIS SPLENDOUR BENT UPON HIS SHAME,7.845,20,116,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-304647-0004.wav,MONEY IS FALSE AND LIGHT UNLESS IT BE BOUGHT BY A MAN'S OWN WORTHY QUALITIES AND BLOOD IS SUCH THAT ITS CORRUPT DISEASE AND IGNORANT PRETENCE ARE FOUL TO SEE,10.155,30,157,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-304647-0005.wav,IL POPOLO E UNA BESTIA,2.22,5,22,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-304647-0006.wav,THE PEOPLE IS A BEAST OF MUDDY BRAIN THAT KNOWS NOT ITS OWN FORCE AND THEREFORE STANDS LOADED WITH WOOD AND STONE THE POWERLESS HANDS OF A MERE CHILD GUIDE IT WITH BIT AND REIN ONE KICK WOULD BE ENOUGH TO BREAK THE CHAIN BUT THE BEAST FEARS AND WHAT THE CHILD DEMANDS IT DOES NOR ITS OWN TERROR UNDERSTANDS CONFUSED AND STUPEFIED BY BUGBEARS VAIN,22.96,66,346,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-304647-0007.wav,MOST WONDERFUL,1.73,2,14,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-304647-0008.wav,THAT PENANCE HATH NO BLAME WHICH MAGDALEN FOUND SWEET PURGING OUR SHAME SELF PUNISHMENT IS VIRTUE ALL MEN KNOW,8.28,19,110,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-304647-0009.wav,ORGAN OF RUT NOT REASON IS THE LORD WHO FROM THE BODY POLITIC DOTH DRAIN LUST FOR HIMSELF INSTEAD OF TOIL AND PAIN LEAVING US LEAN AS CRICKETS ON DRY SWARD,11.955,31,155,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-304647-0010.wav,WELL TOO IF HE LIKE LOVE WOULD FILCH OUR HOARD WITH PLEASURE TO OURSELVES SLUICING OUR VEIN AND VIGOUR TO PERPETUATE THE STRAIN OF LIFE BY SPILTH OF LIFE WITHIN US STORED,12.195,32,170,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-304647-0011.wav,HEAVEN HELP THAT BODY WHICH A LITTLE MIND HOUSED IN A HEAD LACKING EARS TONGUE AND EYES AND SENSELESS BUT FOR SMELL CAN TYRANNISE,8.755,24,129,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-304647-0012.wav,DUE TO THEE THEIR PRAISE OF MAIDEN PURE OF TEEMING MOTHERHOOD,4.325,11,61,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/8842-304647-0013.wav,THOU LIKE ARCTURUS STEADFAST IN THE SKIES WITH TARDY SENSE GUIDEST THY KINGDOM FAIR BEARING ALONE THE LOAD OF LIBERTY,8.875,20,117,8842
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0000.wav,WHEN WE TOOK OUR SEATS AT THE BREAKFAST TABLE IT WAS WITH THE FEELING OF BEING NO LONGER LOOKED UPON AS CONNECTED IN ANY WAY WITH THIS CASE,10.5,28,139,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0001.wav,INSTANTLY THEY ABSORBED ALL MY ATTENTION THOUGH I DARED NOT GIVE THEM A DIRECT LOOK AND CONTINUED TO OBSERVE THEM ONLY IN THE GLASS,9.62,24,131,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0002.wav,YES AND A VERY RESPECTABLE ONE,2.83,6,30,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0003.wav,THE LADY IS NOT THE MOTHER OF THE BOYS BUT THEIR AUNT,4.125,12,53,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0004.wav,THE BOYS BELONG TO THE GENTLEMAN WHO IS A WIDOWER,3.575,10,49,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0005.wav,GEORGE NODDED,2.02,2,13,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0006.wav,THE BOYS LOOK WIDE AWAKE ENOUGH IF THE FATHER DOES NOT,3.775,11,54,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0007.wav,DO THEY STILL INSIST THAT MISS CHALLONER WAS THE ONLY PERSON IN THE ROOM WITH THEM AT THIS TIME,5.655,19,95,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0008.wav,GEORGE,1.77,1,6,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0009.wav,HAVE YOU EVER THOUGHT THAT SHE MIGHT HAVE BEEN A SUICIDE,3.78,11,56,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0010.wav,I KNOW IT SOUNDS FOOLISH BUT THE ALTERNATIVE IS SO IMPROBABLE,5.205,11,61,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0011.wav,THE BOYS LOOK WIDE AWAKE ENOUGH BUT WHO CAN TELL I WOULD SOONER BELIEVE THAT,6.21,15,76,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0012.wav,A MAN WAS LOOKING IN FROM THE CORRIDOR BEHIND AT THE FOUR PERSONS WE WERE JUST DISCUSSING,6.72,17,89,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0013.wav,I INQUIRED OF GEORGE WITH MY EYES STILL ON THIS FURTIVE WATCHER,5.22,12,63,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0014.wav,I TOOK QUITE A FANCY TO HIM WHY,3.5200625,8,31,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0015.wav,I AM LOOKING AT HIM NOW,2.72,6,23,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0016.wav,JUST AN EVERYDAY DETECTIVE BUT AMBITIOUS I SUPPOSE AND QUITE ALIVE TO THE IMPORTANCE OF BEING THOROUGH,7.685,17,102,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0017.wav,YES HE'S MERCURIAL IN ALL HIS MOVEMENTS,4.005,7,39,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0018.wav,WHAT DOES HE WANT,1.775,4,17,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0019.wav,I ASKED AS SOON AS GEORGE HAD RETURNED TO MY SIDE,3.9,11,49,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0020.wav,HE WANTS ME TO STAND READY TO OBEY ANY SUMMONS THE POLICE MAY SEND ME,5.34,15,69,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0021.wav,I EMPHASISED COMPLACENTLY,2.91,3,25,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0022.wav,HE APPEARED TO KNOW FOR HE TOLD ME AT ONCE THAT HE WAS DETECTIVE GRYCE A MAN WHO HAD GROWN OLD IN SOLVING JUST SUCH BAFFLING PROBLEMS AS THESE,10.595,29,142,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0023.wav,HE GAVE UP WORK SOME TIME AGO I HAVE BEEN TOLD MY HUSBAND WENT ON BUT EVIDENTLY A GREAT CASE STILL HAS ITS ALLUREMENT FOR HIM,10.285,26,125,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0024.wav,THE TRAIL HERE MUST BE A VERY BLIND ONE FOR THEM TO CALL HIM IN,4.335,15,63,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0025.wav,I WISH WE HAD NOT LEFT SO SOON,2.615,8,30,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0026.wav,HE WAS LATE OF COURSE BUT WHEN HE DID APPEAR I ALMOST FORGOT OUR USUAL GREETING IN MY HURRY TO ASK HIM IF HE HAD SEEN THE EVENING PAPERS,9.81,29,136,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0027.wav,HOWEVER A LITTLE LATER WE HAD A COMFORTABLE CHAT,3.975,9,48,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0028.wav,IT WAS ONE WHICH GAVE ME A SMALL TRIUMPH OVER GEORGE,3.98,11,52,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0029.wav,THE SUGGESTION HE HAD LAUGHED AT WAS NOT SO ENTIRELY FOOLISH AS HE HAD BEEN PLEASED TO CONSIDER IT,6.885,19,98,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0030.wav,THEIR GREETING WAS CORDIAL AND THE LINES ON THE LATTER'S FACE RELAXED A LITTLE AS HE MET THE STILL BRIGHT EYE OF THE MAN UPON WHOSE INSTINCT AND JUDGMENT SO MUCH RELIANCE HAD ALWAYS BEEN PLACED,13.985,36,193,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0031.wav,THIS IS VERY GOOD OF YOU HE BEGAN GLANCING DOWN AT THE AGED DETECTIVE'S BUNDLED UP LEGS AND GENTLY PUSHING A CHAIR TOWARDS HIM,10.55,24,126,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0032.wav,IT'S THE MOST INEXPLICABLE THERE,3.69,5,32,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0033.wav,BUT CLEWS THERE ARE ABSOLUTELY NONE,2.73,6,35,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0034.wav,THAT IS WE HAVE NOT BEEN ABLE TO FIND ANY PERHAPS YOU CAN,4.965,13,57,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0035.wav,AT LEAST THAT IS WHAT WE HOPE,2.37,7,29,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0036.wav,IT'S A CASE IN A THOUSAND GRYCE,2.74,7,31,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0037.wav,THE OLD MAN'S EYES SHOT FIRE AND UNCONSCIOUSLY ONE FOOT SLIPPED TO THE FLOOR,6.53,14,76,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0038.wav,SHE HAD NO COMPANION NEAR HER,3.085,6,29,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0039.wav,NO WORD NO CRY JUST A COLLAPSE AND SUDDEN FALL,4.2,10,46,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0040.wav,IN OLDEN DAYS THEY WOULD HAVE SAID STRUCK BY A BOLT FROM HEAVEN,4.895,13,63,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0041.wav,WHAT DO YOU MAKE OF IT GRYCE,2.735,7,28,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0042.wav,I SHOULD LIKE TO SEE THE DESK YOU SPEAK OF AND THE SPOT WHERE SHE FELL,5.195,16,70,3081
/content/drive/MyDrive/RealTime-ASR-Project/dataset/cleaned/3081-166546-0043.wav,A YOUNG FELLOW WHO HAD BEEN HOVERING IN THE BACKGROUND AT ONCE STEPPED FORWARD,5.625,14,78,3081
